Customer_ID,Customer_Age,Gender,City,Income_Level,Product_Category,Product_Price,Discount_Percentage,Competitor_Price,Brand_Loyalty_Score,Previous_Purchases,Avg_Monthly_Spend,App_Usage_Hours,Delivery_Time_Minutes,Stock_Availability,Ad_Clicked,Festival_Season,Payment_Mode,Membership_Level,Device_Type,Browser_Type,Time_Slot,Weather_Condition,Session_Duration_Minutes,Customer_Rating,Product_Return_Rate,Coupon_Used,Wishlist_Count,Review_Count,Random_Noise_1,Random_Noise_2,Lucky_Number,Will_Buy,Quantity
CUST_100114,25,Female,Kolkata,180070,Personal Care,1697.83,29,1475.97,2.15,9,38937.05,11.37,41,1,0,1,UPI,Platinum,Android,Safari,Afternoon,Humid,8.65,2.0,0.14,1,3,100,6457,economic,64,1,4
CUST_100115,55,Female,Chennai,164886,Dairy,1973.72,55,2014.66,1.74,8,24036.12,1.9,104,1,1,0,UPI,Gold,Android,Edge,Evening,Cloudy,51.87,2.3,0.22,1,16,31,3440,on,40,1,7
CUST_100116,37,Female,Kolkata,79729,Personal Care,406.43,17,472.05,5.24,9,29193.12,10.0,15,1,0,0,UPI,Silver,Tablet,Chrome,Evening,Rainy,34.68,1.7,0.11,0,12,245,3785,such,80,1,3
CUST_100117,39,Male,Kolkata,144631,Dairy,1855.71,7,1915.14,6.03,10,20020.71,6.74,31,1,0,0,Credit Card,Platinum,Android,Safari,Morning,Sunny,14.69,2.1,0.22,0,7,497,6850,drug,23,1,1
CUST_100118,63,Female,Bangalore,89055,Snacks,430.93,25,473.09,8.07,8,16166.31,6.23,52,0,0,0,UPI,Silver,iPhone,Edge,Night,Cloudy,3.06,3.2,0.18,1,0,43,3786,standard,75,1,4
CUST_100119,51,Female,Hyderabad,215399,Household,490.21,14,452.84,5.19,8,59887.49,7.12,94,1,1,0,Cash,Platinum,Android,Edge,Night,Cloudy,49.78,3.1,0.31,0,10,343,8282,alone,66,1,1
CUST_100120,57,Male,Kolkata,180714,Personal Care,1281.45,58,1405.99,6.5,9,54325.79,7.85,119,1,0,0,Cash,Platinum,Tablet,Safari,Evening,Sunny,59.11,4.8,0.18,0,8,366,1183,article,76,1,4
CUST_100121,48,Female,Hyderabad,103535,Household,696.02,44,753.26,5.02,11,12875.26,5.52,43,1,0,1,Credit Card,Bronze,Tablet,Firefox,Afternoon,Sunny,26.96,3.9,0.38,1,19,432,1627,political,86,1,4
CUST_100122,38,Female,Chennai,21589,Household,981.92,51,1061.0,3.59,8,6618.11,11.25,101,1,0,0,Cash,Bronze,Android,Firefox,Afternoon,Rainy,47.02,1.4,0.03,0,12,357,4932,pressure,69,1,4
CUST_100123,26,Male,Chennai,45266,Frozen Food,1197.8,0,1118.77,7.3,10,14653.41,2.59,40,0,1,0,Cash,Silver,iPhone,Firefox,Afternoon,Sunny,35.08,2.4,0.33,1,5,98,3028,action,80,1,2
CUST_100124,25,Female,Mumbai,185685,Beverages,1615.31,16,1528.92,6.02,8,60074.11,3.25,69,1,1,0,Wallet,Gold,iPhone,Chrome,Morning,Rainy,39.73,4.9,0.22,1,12,390,8566,capital,19,1,2
CUST_100125,60,Male,Delhi,161158,Beverages,1330.32,16,1381.17,6.83,9,38046.4,4.06,88,1,0,0,Wallet,Gold,Android,Safari,Evening,Sunny,25.73,1.7,0.35,1,7,279,4854,religious,43,1,1
CUST_100126,48,Male,Kolkata,226144,Dairy,639.84,1,748.79,8.98,15,41308.41,3.76,27,1,0,0,Wallet,Bronze,Android,Edge,Night,Cloudy,13.44,4.4,0.33,0,0,467,3197,region,11,1,6
CUST_100127,30,Male,Bangalore,173458,Frozen Food,1564.77,8,1417.81,6.43,8,34000.84,2.88,34,1,1,0,Cash,Bronze,Desktop,Edge,Morning,Sunny,10.42,2.3,0.03,0,12,390,4792,word,64,1,2
CUST_100128,19,Female,Bangalore,62947,Dairy,91.14,17,77.83,1.46,3,15997.25,9.66,56,1,1,0,UPI,Platinum,Tablet,Chrome,Morning,Cloudy,34.4,4.0,0.05,0,7,379,3059,prepare,13,1,1
CUST_100129,60,Male,Chennai,211624,Beverages,459.13,16,398.5,3.03,7,66315.33,6.42,46,1,0,0,Credit Card,Gold,Tablet,Firefox,Night,Humid,18.49,4.6,0.22,1,3,385,3965,before,96,1,2
CUST_100130,33,Male,Kolkata,145193,Snacks,132.23,35,142.39,6.26,7,12907.37,10.63,88,1,1,1,Wallet,Silver,Tablet,Edge,Afternoon,Humid,5.79,5.0,0.06,1,18,489,6308,because,31,1,4
CUST_100131,36,Female,Bangalore,41206,Dairy,946.01,1,837.07,4.91,7,3923.27,7.64,59,1,0,0,Debit Card,Bronze,Desktop,Edge,Evening,Cloudy,31.19,1.2,0.12,0,10,492,8362,cultural,12,1,4
CUST_100132,20,Female,Mumbai,148609,Household,1781.36,53,1595.81,6.43,10,10548.29,7.67,93,1,0,1,Debit Card,Bronze,Android,Chrome,Morning,Humid,37.74,4.2,0.34,0,1,320,2409,yet,31,1,4
CUST_100133,31,Male,Kolkata,22452,Household,1615.84,36,1454.5,6.19,6,4317.67,8.86,45,1,1,1,Credit Card,Silver,Android,Firefox,Morning,Humid,45.62,1.3,0.37,0,18,461,3014,win,78,1,6
CUST_100134,23,Female,Kolkata,204327,Dairy,1807.36,22,1997.37,6.01,6,38967.11,9.58,88,1,0,0,UPI,Gold,Desktop,Firefox,Morning,Rainy,33.63,4.2,0.15,1,4,218,9832,fine,84,1,5
CUST_100135,61,Male,Kolkata,127470,Dairy,180.46,38,161.5,9.89,12,34587.54,7.36,85,1,0,1,Cash,Bronze,Desktop,Firefox,Morning,Cloudy,47.04,3.7,0.31,0,14,436,6162,across,83,1,3
CUST_100136,25,Male,Bangalore,17035,Frozen Food,1111.08,25,1156.1,1.97,5,4343.17,3.57,35,1,1,0,Wallet,Bronze,Desktop,Chrome,Afternoon,Cloudy,9.01,4.6,0.03,1,3,408,8833,think,12,1,5
CUST_100137,60,Female,Delhi,223434,Personal Care,1824.45,45,1848.82,7.59,14,74966.42,1.84,23,1,1,1,UPI,Silver,iPhone,Edge,Morning,Rainy,53.11,2.7,0.15,1,19,421,7360,star,7,1,5
CUST_100138,39,Male,Chennai,188904,Household,1910.04,40,2090.29,2.62,7,50435.29,3.36,80,1,1,0,Wallet,Silver,Tablet,Edge,Night,Cloudy,34.39,4.6,0.16,0,15,354,9750,take,59,1,3
CUST_100139,48,Male,Delhi,177051,Personal Care,1236.51,38,1471.24,9.46,10,63082.7,2.95,79,1,1,0,Credit Card,Bronze,Android,Safari,Afternoon,Sunny,53.81,1.6,0.31,1,6,392,2269,report,21,1,3
CUST_100140,29,Male,Delhi,41140,Dairy,575.06,52,653.94,4.96,7,2753.37,10.09,91,1,0,0,Debit Card,Platinum,Tablet,Edge,Evening,Rainy,15.6,4.5,0.07,0,18,118,9456,top,58,1,2
CUST_100141,62,Male,Delhi,141613,Dairy,137.98,22,129.07,8.09,6,43872.1,7.58,21,1,0,0,UPI,Gold,Tablet,Firefox,Morning,Rainy,30.84,1.2,0.03,1,12,194,4567,her,9,1,3
CUST_100142,31,Female,Hyderabad,71652,Snacks,244.81,6,280.25,1.88,4,27305.85,4.26,98,1,1,1,UPI,Silver,Desktop,Safari,Afternoon,Cloudy,41.75,3.9,0.02,1,10,333,2819,should,18,1,1
CUST_100143,45,Female,Delhi,164682,Snacks,675.67,31,716.06,5.41,4,63378.22,9.02,57,1,0,0,UPI,Platinum,Tablet,Safari,Afternoon,Humid,13.26,3.4,0.04,0,11,494,8116,dark,55,1,2
CUST_100144,28,Male,Hyderabad,36650,Frozen Food,1985.18,52,1876.84,7.19,7,12228.78,9.05,42,1,1,1,Credit Card,Bronze,Tablet,Chrome,Night,Sunny,24.76,3.1,0.4,0,15,418,5539,consider,45,1,4
CUST_100145,63,Female,Chennai,148959,Personal Care,334.3,54,360.9,6.15,9,20158.72,3.19,100,1,0,1,Wallet,Platinum,Tablet,Edge,Evening,Sunny,21.94,4.1,0.23,0,8,244,3156,return,57,1,2
CUST_100146,48,Female,Chennai,83116,Personal Care,1475.35,47,1722.92,2.17,6,16243.35,3.67,15,0,0,1,Cash,Platinum,Desktop,Chrome,Night,Sunny,25.03,3.1,0.36,0,12,432,5603,true,98,1,4
CUST_100147,42,Male,Bangalore,176679,Frozen Food,1201.95,18,1271.56,8.28,7,35794.87,7.49,79,1,0,0,Debit Card,Bronze,Tablet,Firefox,Evening,Rainy,17.71,2.6,0.32,0,7,8,7297,senior,4,1,2
CUST_100148,34,Female,Mumbai,88870,Snacks,324.49,51,312.13,7.36,7,24303.37,1.63,103,1,0,0,Wallet,Bronze,iPhone,Firefox,Evening,Rainy,25.23,1.8,0.39,1,13,473,1178,field,69,1,6
CUST_100149,48,Male,Chennai,37616,Beverages,320.73,19,298.69,4.54,8,11692.0,5.46,92,1,1,1,Credit Card,Silver,iPhone,Safari,Morning,Rainy,39.81,3.6,0.01,1,15,110,6109,type,51,1,4
CUST_100150,25,Female,Bangalore,51561,Frozen Food,647.55,51,602.84,5.37,9,14657.5,3.68,107,0,0,0,Wallet,Platinum,Desktop,Firefox,Afternoon,Humid,47.21,4.2,0.39,1,7,311,9181,head,68,1,6
CUST_100151,52,Male,Bangalore,207898,Dairy,354.34,39,360.37,8.74,8,32797.15,9.72,57,1,1,0,Credit Card,Gold,Android,Firefox,Morning,Cloudy,25.06,4.5,0.02,1,14,49,7947,cause,8,1,7
CUST_100152,32,Female,Bangalore,68634,Snacks,1266.66,12,1240.31,3.68,4,26871.76,4.93,102,1,0,1,UPI,Gold,Desktop,Chrome,Morning,Humid,5.33,3.7,0.24,0,2,484,8951,leave,50,1,2
CUST_100153,66,Female,Hyderabad,155202,Frozen Food,926.9,57,973.03,1.41,6,28207.22,6.27,51,1,0,1,UPI,Platinum,iPhone,Firefox,Night,Rainy,4.99,3.9,0.37,0,3,259,4153,Congress,27,1,5
CUST_100154,60,Male,Bangalore,58066,Snacks,1250.23,27,1386.11,3.11,7,12093.46,8.55,70,1,1,1,Credit Card,Bronze,iPhone,Chrome,Afternoon,Humid,59.54,4.4,0.04,1,13,8,6882,if,47,1,5
CUST_100155,29,Female,Hyderabad,22465,Frozen Food,484.81,50,473.73,1.16,8,2883.91,5.83,84,1,0,0,Wallet,Silver,Desktop,Firefox,Evening,Humid,18.56,2.2,0.13,0,13,439,2301,soon,67,1,4
CUST_100156,36,Female,Delhi,226512,Household,159.66,34,160.3,7.85,5,22345.58,6.31,35,1,1,1,Wallet,Bronze,Desktop,Chrome,Evening,Sunny,24.21,3.2,0.06,1,9,433,9316,radio,81,1,3
CUST_100157,54,Female,Delhi,222499,Personal Care,1596.95,31,1899.36,4.7,7,31443.89,9.08,45,1,0,1,Wallet,Silver,Desktop,Chrome,Afternoon,Cloudy,58.89,2.5,0.31,0,14,66,3460,building,34,1,3
CUST_100158,50,Female,Kolkata,78656,Household,1071.6,6,1216.3,8.99,7,20353.3,5.2,90,1,1,0,Debit Card,Silver,Android,Firefox,Night,Cloudy,28.81,2.9,0.15,0,12,270,4672,boy,87,1,4
CUST_100159,39,Male,Kolkata,63639,Household,1386.29,32,1590.25,8.68,6,8340.51,5.37,71,1,0,0,Wallet,Bronze,Tablet,Firefox,Morning,Cloudy,17.66,1.3,0.35,1,19,100,1556,ball,82,1,5
CUST_100160,34,Female,Mumbai,66272,Beverages,1782.67,28,2115.21,4.05,10,11249.43,5.89,62,1,1,0,Credit Card,Platinum,iPhone,Safari,Afternoon,Rainy,33.13,1.2,0.3,0,9,117,3511,argue,16,1,8
CUST_100161,25,Male,Delhi,18228,Snacks,939.12,5,938.64,6.71,9,7017.73,6.23,21,1,0,0,Wallet,Bronze,Desktop,Safari,Night,Rainy,2.3,2.4,0.13,0,15,379,7273,marriage,84,1,4
CUST_100162,37,Male,Mumbai,135506,Household,1878.65,54,1989.6,7.58,8,45463.74,5.33,80,1,0,0,Wallet,Silver,Tablet,Chrome,Night,Cloudy,9.29,2.1,0.21,1,10,421,9007,official,88,1,6
CUST_100163,52,Male,Bangalore,249102,Frozen Food,1907.18,13,1737.64,7.27,7,17451.74,8.78,94,1,1,1,Credit Card,Platinum,iPhone,Safari,Evening,Humid,36.55,3.0,0.21,0,3,9,6127,middle,36,1,5
CUST_100164,46,Male,Delhi,134243,Household,1023.24,47,990.2,4.94,8,29019.2,11.13,15,1,1,0,Wallet,Platinum,Tablet,Firefox,Night,Humid,5.42,1.4,0.33,0,9,109,2016,house,52,1,4
CUST_100165,59,Male,Mumbai,192897,Frozen Food,1162.08,10,1337.88,8.13,8,51281.56,4.81,27,1,0,0,Cash,Gold,Android,Edge,Evening,Sunny,46.23,4.9,0.39,1,14,12,6720,father,68,1,1
CUST_100166,59,Male,Delhi,157226,Snacks,1376.65,29,1580.69,5.34,9,26751.44,7.15,85,1,1,0,Cash,Gold,Tablet,Safari,Night,Sunny,24.25,4.4,0.14,0,8,31,4044,believe,13,1,1
CUST_100167,22,Male,Bangalore,92129,Personal Care,1444.08,40,1247.85,2.18,9,24489.52,4.59,118,1,1,0,UPI,Platinum,Android,Edge,Evening,Rainy,46.37,2.7,0.23,0,11,395,5452,assume,97,1,3
CUST_100168,45,Female,Chennai,156835,Personal Care,818.0,51,906.75,4.49,13,51645.66,1.7,92,1,0,1,Cash,Bronze,Desktop,Chrome,Evening,Rainy,39.56,2.1,0.24,0,12,433,4407,increase,76,1,7
CUST_100169,69,Male,Chennai,26332,Personal Care,592.7,0,649.23,2.51,7,5181.27,5.52,80,1,1,0,Debit Card,Silver,Tablet,Edge,Morning,Sunny,48.05,3.0,0.3,0,10,97,5022,cup,88,0,0
CUST_100170,66,Male,Delhi,177171,Beverages,732.25,56,729.33,8.18,9,42946.43,10.66,40,1,0,0,Cash,Platinum,Android,Firefox,Afternoon,Cloudy,31.28,3.9,0.39,0,11,116,1579,beautiful,34,1,7
CUST_100171,19,Male,Chennai,54236,Beverages,34.14,31,32.39,5.37,6,16387.94,3.03,94,0,0,0,Debit Card,Platinum,Android,Chrome,Night,Sunny,18.13,3.2,0.04,1,10,432,4875,step,10,1,4
CUST_100172,48,Male,Kolkata,162717,Beverages,1819.55,6,2182.69,4.02,10,31199.2,1.6,30,1,0,1,Credit Card,Platinum,Android,Firefox,Afternoon,Humid,52.31,2.9,0.29,0,12,496,3248,bill,81,1,1
CUST_100173,19,Male,Kolkata,91050,Household,1897.77,6,1677.52,6.13,10,32679.25,1.61,34,1,0,0,UPI,Gold,Android,Chrome,Night,Humid,59.43,3.4,0.15,1,2,278,9400,road,1,1,3
CUST_100174,32,Male,Kolkata,73655,Dairy,874.98,14,799.49,1.29,8,8462.45,6.64,55,0,1,0,Credit Card,Gold,Android,Firefox,Morning,Cloudy,27.56,4.7,0.26,0,5,442,7654,kitchen,9,0,0
CUST_100175,26,Male,Kolkata,177285,Household,266.36,50,262.42,9.62,10,11922.96,4.89,66,0,1,1,UPI,Gold,iPhone,Chrome,Evening,Cloudy,46.07,3.1,0.31,0,11,121,3064,work,68,1,2
CUST_100176,24,Male,Kolkata,48085,Dairy,25.36,50,29.05,6.47,6,2915.1,6.06,76,1,1,0,Debit Card,Silver,iPhone,Chrome,Night,Sunny,6.28,3.9,0.11,1,9,392,4557,whole,4,1,4
CUST_100177,41,Female,Mumbai,81490,Snacks,848.32,3,929.38,3.17,9,5811.62,1.11,61,1,0,1,Cash,Bronze,Desktop,Firefox,Night,Humid,59.05,4.6,0.34,0,12,267,2548,magazine,74,1,3
CUST_100178,50,Female,Chennai,135871,Household,873.8,44,833.39,1.02,7,28158.43,11.23,72,1,0,0,Cash,Gold,Desktop,Chrome,Evening,Cloudy,48.67,4.1,0.05,1,7,164,9240,move,52,1,6
CUST_100179,50,Male,Delhi,231853,Dairy,1617.41,4,1467.27,1.31,6,76106.68,2.15,44,1,0,0,Debit Card,Platinum,Tablet,Firefox,Afternoon,Humid,44.8,3.6,0.13,1,6,425,1564,whatever,59,1,3
CUST_100180,55,Female,Delhi,181340,Frozen Food,1887.11,33,1873.45,9.73,12,23221.21,4.83,75,0,1,0,Credit Card,Bronze,Tablet,Chrome,Night,Rainy,22.38,4.3,0.28,0,4,264,2211,responsibility,61,1,5
CUST_100181,48,Female,Delhi,160417,Snacks,564.84,35,609.7,5.73,9,15053.2,1.44,46,1,1,1,UPI,Gold,Desktop,Firefox,Night,Humid,56.32,2.4,0.18,1,5,20,9391,certain,63,1,7
CUST_100182,38,Male,Kolkata,122967,Dairy,1447.04,7,1258.85,8.59,7,14078.13,7.47,113,1,0,0,Credit Card,Platinum,Android,Firefox,Night,Cloudy,53.69,3.8,0.11,1,1,24,3970,on,1,1,6
CUST_100183,40,Male,Chennai,234977,Household,1035.41,24,892.21,1.95,11,90534.26,7.38,12,1,0,0,Debit Card,Gold,iPhone,Chrome,Afternoon,Humid,45.78,3.0,0.36,0,16,242,2294,reason,98,1,4
CUST_100184,28,Male,Mumbai,238936,Snacks,1514.56,50,1728.96,9.2,4,16583.55,6.04,85,1,1,0,Cash,Gold,Desktop,Edge,Morning,Rainy,18.79,1.8,0.12,0,15,313,3642,cover,65,1,6
CUST_100185,22,Female,Delhi,127255,Personal Care,858.49,23,934.84,6.79,7,36521.36,7.92,48,1,0,0,Debit Card,Bronze,iPhone,Firefox,Night,Cloudy,21.16,1.7,0.0,0,0,98,5025,interview,58,1,3
CUST_100186,64,Female,Mumbai,95818,Snacks,1601.14,50,1888.02,3.01,7,19857.91,11.48,115,1,0,0,UPI,Silver,Tablet,Edge,Morning,Cloudy,23.14,3.5,0.06,1,15,74,5157,expect,64,1,6
CUST_100187,55,Female,Kolkata,41028,Dairy,1167.6,57,1033.39,3.43,12,6351.06,3.99,12,1,0,0,Cash,Gold,Tablet,Safari,Morning,Rainy,4.21,1.1,0.06,1,11,46,6073,sister,77,1,7
CUST_100188,63,Male,Bangalore,192732,Beverages,902.86,43,1038.85,6.5,7,52466.55,4.79,69,1,1,0,Debit Card,Bronze,Desktop,Firefox,Morning,Cloudy,1.98,4.5,0.09,0,7,97,5920,member,73,1,4
CUST_100189,68,Female,Mumbai,96171,Household,1440.4,18,1453.92,4.66,3,24553.48,6.7,51,1,1,0,Cash,Gold,iPhone,Chrome,Afternoon,Rainy,21.75,2.8,0.03,1,4,21,4022,assume,13,1,4
CUST_100190,45,Male,Bangalore,91448,Snacks,1091.65,32,1021.82,5.39,13,19421.52,11.06,31,1,0,1,Credit Card,Gold,Tablet,Safari,Morning,Sunny,11.72,2.2,0.02,0,12,225,2209,article,34,1,4
CUST_100191,52,Female,Bangalore,164634,Household,186.74,55,165.29,8.7,10,32011.0,6.6,46,1,1,0,Debit Card,Platinum,Tablet,Chrome,Afternoon,Cloudy,17.6,2.6,0.09,0,9,432,6791,before,64,1,5
CUST_100192,68,Male,Bangalore,40345,Dairy,552.34,1,540.77,7.12,6,6379.4,9.47,74,1,1,0,Wallet,Gold,iPhone,Safari,Afternoon,Humid,12.85,4.2,0.34,0,10,68,9802,agency,91,1,5
CUST_100193,66,Male,Chennai,249433,Frozen Food,1084.41,32,1149.23,3.46,6,16794.18,4.76,61,1,0,0,Cash,Gold,iPhone,Safari,Evening,Rainy,30.69,4.1,0.19,0,0,0,1818,hit,5,1,2
CUST_100194,30,Female,Hyderabad,112170,Personal Care,1233.97,24,1452.44,1.75,5,30039.8,3.27,113,1,0,0,UPI,Gold,iPhone,Firefox,Afternoon,Cloudy,25.66,4.4,0.34,0,15,302,4243,either,9,0,0
CUST_100195,57,Male,Hyderabad,127113,Household,51.52,49,46.69,6.61,10,25376.79,8.7,32,1,0,0,Cash,Silver,iPhone,Firefox,Morning,Sunny,22.16,3.1,0.23,1,12,465,8830,water,62,1,4
CUST_100196,63,Male,Chennai,71096,Household,1667.24,17,1929.09,6.29,13,20714.11,4.19,21,1,1,0,Wallet,Gold,iPhone,Edge,Morning,Humid,40.18,2.0,0.2,0,0,100,2221,goal,45,1,3
CUST_100197,51,Female,Kolkata,239174,Personal Care,123.51,25,110.33,8.36,7,31578.03,2.36,72,1,0,1,Debit Card,Silver,Tablet,Firefox,Night,Sunny,40.65,1.2,0.05,0,10,286,6085,explain,87,1,6
CUST_100198,36,Male,Mumbai,97315,Dairy,1184.49,42,1393.69,4.38,4,18847.44,8.01,99,1,0,1,Debit Card,Platinum,Tablet,Safari,Evening,Rainy,24.81,5.0,0.07,1,2,180,8095,team,28,1,4
CUST_100199,28,Female,Kolkata,15294,Personal Care,421.69,9,418.57,7.51,6,3382.01,11.85,110,1,0,0,Credit Card,Platinum,iPhone,Firefox,Morning,Cloudy,53.25,1.0,0.35,1,1,257,2422,make,23,1,2
CUST_100200,46,Male,Bangalore,164328,Snacks,1008.24,29,1083.84,9.73,5,48329.04,9.61,56,0,0,0,Credit Card,Platinum,iPhone,Safari,Morning,Sunny,53.75,3.1,0.11,1,9,283,4793,share,78,1,1
CUST_100201,35,Female,Bangalore,35187,Frozen Food,121.42,41,118.57,9.0,7,11372.45,5.47,48,1,0,0,Debit Card,Silver,iPhone,Firefox,Evening,Rainy,35.14,4.6,0.22,0,9,249,7035,carry,83,1,5
CUST_100202,65,Male,Bangalore,136211,Frozen Food,1308.43,2,1154.03,4.52,7,7313.59,7.13,48,1,0,0,Debit Card,Platinum,Desktop,Edge,Morning,Sunny,51.24,1.6,0.39,1,1,203,4845,garden,40,1,4
CUST_100203,61,Female,Hyderabad,190324,Dairy,1882.94,1,1971.31,9.36,7,64596.68,9.38,116,1,0,0,Cash,Silver,Desktop,Chrome,Morning,Cloudy,18.87,4.0,0.39,1,19,241,8490,safe,62,1,2
CUST_100204,63,Female,Hyderabad,56111,Household,756.02,21,713.91,8.05,10,15977.86,4.05,69,1,0,0,Debit Card,Gold,Android,Chrome,Night,Rainy,26.15,2.8,0.27,0,10,11,9073,office,25,1,3
CUST_100205,66,Female,Kolkata,142152,Personal Care,1958.26,53,2100.04,3.41,7,40542.73,9.86,61,0,0,1,Debit Card,Gold,Android,Edge,Morning,Rainy,31.57,1.2,0.23,1,15,89,9648,bring,98,1,4
CUST_100206,62,Female,Hyderabad,176100,Personal Care,1353.75,35,1471.68,8.64,10,46179.61,6.78,94,1,1,0,UPI,Platinum,Tablet,Firefox,Morning,Rainy,39.28,3.9,0.25,0,11,367,6501,yeah,27,1,7
CUST_100207,65,Male,Bangalore,196383,Personal Care,892.39,41,823.58,4.96,8,61239.48,3.26,26,1,0,1,Credit Card,Gold,iPhone,Safari,Night,Sunny,20.84,3.3,0.04,1,15,391,4928,land,96,1,7
CUST_100208,43,Male,Chennai,132491,Beverages,1448.47,42,1737.89,3.27,11,13302.25,7.85,42,0,0,1,Credit Card,Platinum,Tablet,Safari,Afternoon,Cloudy,3.42,2.4,0.11,1,16,314,5607,senior,18,1,4
CUST_100209,62,Female,Mumbai,165635,Dairy,726.09,58,645.74,9.52,13,64540.26,3.95,61,1,0,1,Wallet,Gold,Desktop,Edge,Evening,Humid,58.0,1.5,0.15,0,9,208,3374,property,97,1,5
CUST_100210,24,Male,Delhi,130577,Personal Care,1685.39,8,1557.52,1.76,14,16842.16,9.72,25,1,1,1,UPI,Platinum,Desktop,Chrome,Night,Cloudy,20.24,1.9,0.37,1,10,156,1358,open,66,1,3
CUST_100211,36,Male,Kolkata,115025,Snacks,1941.7,56,2005.08,9.71,6,19201.89,7.44,61,1,0,0,Wallet,Platinum,iPhone,Edge,Afternoon,Rainy,17.71,4.5,0.24,1,1,341,2699,still,6,1,3
CUST_100212,69,Male,Hyderabad,233772,Household,1129.03,36,1320.3,4.07,10,65862.72,10.61,83,1,0,0,UPI,Silver,Android,Edge,Evening,Humid,7.93,2.0,0.37,1,16,340,1056,structure,87,1,5
CUST_100213,37,Male,Bangalore,183138,Household,1049.87,33,1160.08,2.05,7,15685.14,3.2,88,1,1,0,Cash,Platinum,Tablet,Chrome,Afternoon,Rainy,48.66,3.8,0.22,1,10,291,2587,which,31,1,5
CUST_100214,50,Female,Kolkata,200484,Dairy,1058.85,57,997.52,1.62,8,44935.53,8.97,47,1,1,0,Wallet,Platinum,Desktop,Safari,Night,Cloudy,25.66,2.0,0.13,0,10,64,5864,cause,83,1,3
CUST_100215,19,Female,Kolkata,243499,Household,1596.01,20,1836.31,7.81,7,23399.85,7.97,33,1,0,0,Credit Card,Platinum,iPhone,Safari,Evening,Cloudy,31.5,3.1,0.16,0,10,386,7131,piece,10,1,3
CUST_100216,59,Male,Delhi,46629,Personal Care,842.22,41,982.15,8.23,13,13126.68,2.08,114,1,0,0,Cash,Platinum,Desktop,Edge,Evening,Cloudy,34.93,4.1,0.01,0,1,285,1238,trial,20,1,7
CUST_100217,35,Female,Chennai,131074,Frozen Food,1868.24,23,2062.02,2.4,13,52418.2,2.26,73,1,0,0,Wallet,Platinum,Tablet,Firefox,Afternoon,Cloudy,10.43,1.7,0.11,1,13,163,6539,political,79,1,6
CUST_100218,25,Male,Delhi,49457,Household,588.74,20,599.73,8.83,7,8618.15,6.53,13,1,0,1,UPI,Gold,Tablet,Firefox,Night,Rainy,7.29,3.8,0.1,0,15,108,3956,resource,14,1,2
CUST_100219,28,Male,Hyderabad,139713,Personal Care,743.15,58,763.99,8.1,7,46473.81,1.6,109,1,1,1,Wallet,Gold,iPhone,Chrome,Afternoon,Rainy,12.64,1.9,0.27,0,15,305,7028,act,15,1,7
CUST_100220,61,Male,Kolkata,29855,Frozen Food,1871.61,4,1717.7,2.41,7,10995.75,5.58,77,1,0,1,Cash,Silver,Android,Chrome,Night,Cloudy,41.7,3.4,0.04,0,15,413,8320,yes,75,0,0
CUST_100221,24,Female,Chennai,46385,Household,467.78,24,499.12,9.62,7,3665.35,4.74,81,1,0,0,Cash,Bronze,iPhone,Edge,Night,Humid,1.58,1.3,0.21,1,14,330,3317,city,38,1,3
CUST_100222,29,Male,Delhi,30916,Personal Care,1687.13,34,1683.12,5.59,7,5009.04,3.53,28,1,0,1,Credit Card,Bronze,Android,Safari,Morning,Rainy,4.43,4.7,0.26,0,19,135,8171,sure,27,1,5
CUST_100223,61,Female,Mumbai,240191,Snacks,215.77,29,232.43,9.41,4,45891.75,8.68,35,1,0,0,Debit Card,Platinum,iPhone,Firefox,Morning,Sunny,46.21,3.0,0.12,1,0,141,1892,establish,84,1,4
CUST_100224,32,Female,Hyderabad,181239,Frozen Food,594.93,23,580.62,2.23,6,61039.37,6.95,58,1,1,0,UPI,Gold,Desktop,Edge,Night,Rainy,50.71,2.4,0.26,0,19,233,9749,ability,64,1,3
CUST_100225,55,Female,Delhi,228933,Beverages,838.42,53,851.33,3.63,7,37544.04,10.65,70,1,0,0,UPI,Gold,iPhone,Edge,Evening,Rainy,55.78,3.3,0.27,1,16,486,7766,state,65,1,5
CUST_100226,44,Male,Kolkata,162000,Personal Care,389.81,48,414.11,4.32,7,17555.53,8.8,94,0,1,0,Credit Card,Silver,iPhone,Edge,Night,Cloudy,44.23,3.5,0.0,0,8,9,2379,certainly,20,1,7
CUST_100227,58,Male,Bangalore,237572,Household,902.55,11,791.91,9.25,6,89438.72,8.57,105,0,0,0,UPI,Silver,iPhone,Edge,Evening,Rainy,48.36,2.0,0.36,1,15,206,5953,task,47,1,5
CUST_100228,61,Male,Delhi,68517,Dairy,1274.92,46,1361.76,6.41,4,13796.1,1.82,115,1,0,1,Cash,Platinum,Desktop,Firefox,Evening,Sunny,16.21,2.6,0.18,0,18,151,6868,back,88,1,2
CUST_100229,28,Female,Kolkata,193901,Personal Care,633.5,40,609.77,9.95,8,75371.06,11.98,83,1,0,0,Cash,Bronze,Android,Edge,Evening,Rainy,41.62,1.6,0.32,0,14,392,9283,shake,23,1,7
